date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:00:15	204/204	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:22:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=5e01e01016483fce0a4b92b7b734514f	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsoftca5a.png	(from https://www.classcentral.com/)
13:00:15	1280/1280	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:50:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=2e82f16f3e381d409b5b2924c9665bd7	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsofte4df.png	(from https://www.classcentral.com/)
13:00:15	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2011:00:15%20GMT	https://www.classcentral.com/institution/ibm	C:/Users/T460/Desktop/yesss/www.classcentral.com/institution/ibm.139.delayed	(from https://www.classcentral.com/)
13:00:16	739561/739561	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2011:00:15%20GMT	https://www.classcentral.com/institution/microsoft	C:/Users/T460/Desktop/yesss/www.classcentral.com/institution/microsoft.html	(from https://www.classcentral.com/)
13:00:17	245/245	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2014:33:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=9524762b61f030042e91b0ea214e8ed1	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibm7639.png	(from https://www.classcentral.com/)
13:00:17	2611/2611	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:59:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=fbb4ccdbbb895bfc02137b42107f2edf	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibmb3ff.png	(from https://www.classcentral.com/)
13:00:18	245/245	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Oct%202022%2010:32:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d8d6ce5859a502dbae72372553f2a21d	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian0cee.png	(from https://www.classcentral.com/)
13:00:18	5452/5452	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:59:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce8c63e4445f3cfed1a9f95579a52d11	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian8661.png	(from https://www.classcentral.com/)
13:00:19	8034/8034	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2011:00:19%20GMT	https://www.classcentral.com/institution/united-nations	C:/Users/T460/Desktop/yesss/www.classcentral.com/institution/united-nations.13f.delayed	(from https://www.classcentral.com/)
13:00:20	734539/734539	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2011:00:18%20GMT	https://www.classcentral.com/institution/smithsonian	C:/Users/T460/Desktop/yesss/www.classcentral.com/institution/smithsonian.html	(from https://www.classcentral.com/)
13:00:20	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2015:57:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f2d81ad842cb2b150fc44520018729e6	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsaaac.png	(from https://www.classcentral.com/)
13:00:20	2932/2932	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2011:59:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=6d29c7e53511de20226e41e2ea583662	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsa2cd.png	(from https://www.classcentral.com/)
13:00:22	189/189	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2011:53:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=b9bc36624d8366ad5068c550da0e919b	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-councilbe04.png	(from https://www.classcentral.com/)
13:00:22	2205/2205	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:03:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce4a3136cf6152a19e7e89a15dc790a7	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-council9165.png	(from https://www.classcentral.com/)
13:00:22	7928/7928	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2011:00:22%20GMT	https://www.classcentral.com/institutions	C:/Users/T460/Desktop/yesss/www.classcentral.com/institutions.145.delayed	(from https://www.classcentral.com/)
13:00:23	756505/756505	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2011:00:21%20GMT	https://www.classcentral.com/institution/british-council	C:/Users/T460/Desktop/yesss/www.classcentral.com/institution/british-council.html	(from https://www.classcentral.com/)
13:00:23	8173/8173	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2010:16:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=ce0e330983ef9ac06ec75d7196e86d53	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time992b.png	(from https://www.classcentral.com/)
13:00:23	25841/25841	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2019:49:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&ixlib=php-3.3.1&s=2243a68cbc2b37e04fdf74e1b8ea98f9	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time5fef.png	(from https://www.classcentral.com/)
13:00:24	16307/16307	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2009:56:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=e9e14669abba454f8aa1e6ba84ab1702	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-2022a427.png	(from https://www.classcentral.com/)
13:00:24	135090/135090	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2006:14:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&ixlib=php-3.3.1&s=14c4ca36ec8c064ed28b180491257b48	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-20226fc4.png	(from https://www.classcentral.com/)
13:00:24	1729/1729	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:58:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F02%2Fcoursera-free-courses.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=375&s=171faa98a735b8fd9f478dca44c42f92	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/02/coursera-free-coursesccc4.png	(from https://www.classcentral.com/)
13:00:25	25654/25654	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:33:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2021%2F02%2Fcoursera-free-courses.png?auto=format&ixlib=php-3.3.1&w=375&s=81c4e4ead02b0eceb38837a85784adca	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2021/02/coursera-free-courses8190.png	(from https://www.classcentral.com/)
13:00:25	1186/1186	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:38:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=5b158f7159685870bd015300d987175e	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Bannerefde.png	(from https://www.classcentral.com/)
13:00:26	145134/145134	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:29:59%20GMT	https://www.classcentral.com/report/author/manoel/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/author/manoel/index.html	(from https://www.classcentral.com/)
13:00:26	10250/10250	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:58:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=2f10b3ecb8009cdf5265ed615544c97b	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Banner74c2.png	(from https://www.classcentral.com/)
13:00:26	211414/211414	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2008:10:49%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
13:00:26	1453/1453	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2008:01:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=15173d495cd5497f610c893c1d1b93a4	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannerb69f.png	(from https://www.classcentral.com/)
13:00:26	180298/180298	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:48%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
13:00:27	562871/562871	---MC-	200	added ('OK')	application/rss+xml	etag:%22fb2cb5b42c24f9debebd1ab7e3c5959d%22	https://www.classcentral.com/report/feed/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/feed/index.html	(from https://www.classcentral.com/)
13:00:27	11264/11264	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=aa5b2fd2571662cdbc9fad76056d0bab	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannera890.png	(from https://www.classcentral.com/)
13:00:27	148068/148068	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:30:01%20GMT	https://www.classcentral.com/report/author/ruima/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
13:00:27	1154/1154	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:18:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FProlog-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=861f97074640450983428467a75d8f9e	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Bannerfcfa.png	(from https://www.classcentral.com/)
13:00:28	136288/136288	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:47%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
13:00:28	147065/147065	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:30:02%20GMT	https://www.classcentral.com/report/author/pat-bowden/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/author/pat-bowden/index.html	(from https://www.classcentral.com/)
13:00:28	12092/12092	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FProlog-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=76da3db3d00242c9f24e7a1b4a97a1d3	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Banner51ad.png	(from https://www.classcentral.com/)
13:00:28	159902/159902	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:48%20GMT	https://www.classcentral.com/report/udemy-by-the-numbers/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/udemy-by-the-numbers/index.html	(from https://www.classcentral.com/)
13:00:28	1455/1455	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:18:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FASL-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=bf8c3bc9e5c82092cb8481612b4559f9	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Bannerdfd1.png	(from https://www.classcentral.com/)
13:00:28	9201/9201	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FASL-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=0933bd3ef816ed692ee306bab27336ac	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Banner4fc9.png	(from https://www.classcentral.com/)
13:00:29	135460/135460	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:47%20GMT	https://www.classcentral.com/report/domestika-layoffs/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/domestika-layoffs/index.html	(from https://www.classcentral.com/)
13:00:29	1126/1126	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2010:18:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FErlang-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=a3d189af89fd37fee09be73ab3340c62	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Erlang-BCG-Banner3fea.png	(from https://www.classcentral.com/)
13:00:29	137350/137350	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:46%20GMT	https://www.classcentral.com/report/thinkific-layoffs/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/thinkific-layoffs/index.html	(from https://www.classcentral.com/)
13:00:29	7719/7719	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FErlang-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=81452ebdfff2912ff6fdd8cc8776b74b	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Erlang-BCG-Banner0758.png	(from https://www.classcentral.com/)
13:00:29	2083/2083	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=5822fefc87e87cb1ea48d34e29a6a7ec	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesa8d4.png	(from https://www.classcentral.com/)
13:00:29	36931/36931	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:00:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&ixlib=php-3.3.1&w=450&s=243e8b030c78e5cd68b2e3ddd8e1bc7f	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesb42d.png	(from https://www.classcentral.com/)
13:00:30	134777/134777	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:46%20GMT	https://www.classcentral.com/report/udemy-new-ceo/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/udemy-new-ceo/index.html	(from https://www.classcentral.com/)
13:00:30	2715/2715	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=0aae02bb5b4f467db8166ec4f4776040	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees7238.png	(from https://www.classcentral.com/)
13:00:30	102733/102733	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2013:03:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&ixlib=php-3.3.1&w=450&s=0165b8c5462a88d74b09d1ec21533264	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees058b.png	(from https://www.classcentral.com/)
13:00:30	2137/2137	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2014:13:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=d4e61966210190218f3d938e05312286	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-social3f9b.png	(from https://www.classcentral.com/)
13:00:30	26372/26372	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:00:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&ixlib=php-3.3.1&w=450&s=b6c23348d8c869ee66cab69691933e49	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-sociald381.png	(from https://www.classcentral.com/)
13:00:31	188191/188191	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2017:38:26%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
13:00:31	1912/1912	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2010:21:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=4d748a7cdb0f7782a1ead2cee65d37d4	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-socialc08f.png	(from https://www.classcentral.com/)
13:00:31	31119/31119	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2016:20:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&ixlib=php-3.3.1&w=450&s=ac00a29f643507e6d6ae41dd49791dce	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-social5dfd.png	(from https://www.classcentral.com/)
13:00:31	4424/4424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Nov%202022%2007:02:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=b8900324ced3277ae164a446990e3e9c	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social9f0a.jpg	(from https://www.classcentral.com/)
13:00:32	170269/170269	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:20:49%20GMT	https://www.classcentral.com/report/best-free-prolog-courses/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/best-free-prolog-courses/index.html	(from https://www.classcentral.com/)
13:00:32	188033/188033	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:48%20GMT	https://www.classcentral.com/report/best-japanese-courses/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/best-japanese-courses/index.html	(from https://www.classcentral.com/)
13:00:32	22290/22290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Feb%202023%2016:43:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&ixlib=php-3.3.1&w=450&s=9fd82b0b3f0af3174ed36f9701d84ba2	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-sociale573.jpg	(from https://www.classcentral.com/)
13:00:32	2158/2158	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2009:13:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=f33c3f92427d0d78a9fa871e5366626e	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social611f.png	(from https://www.classcentral.com/)
13:00:32	24655/24655	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:38:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&ixlib=php-3.3.1&w=450&s=1f90fe42cee7ab47ab240f59cfb697e1	C:/Users/T460/Desktop/yesss/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social1b82.png	(from https://www.classcentral.com/)
13:00:33	161589/161589	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:22:48%20GMT	https://www.classcentral.com/report/best-erlang-courses/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/best-erlang-courses/index.html	(from https://www.classcentral.com/)
13:00:34	178632/178632	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:20:24%20GMT	https://www.classcentral.com/report/udemy-top-courses/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
13:00:40	733097/733097	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2011:00:33%20GMT	https://www.classcentral.com/provider/udacity	C:/Users/T460/Desktop/yesss/www.classcentral.com/provider/udacity.html	(from https://www.classcentral.com/)
13:00:41	563411/563411	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:20:21%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
13:00:41	257806/257806	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:20:47%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
13:00:42	337836/337836	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2014:20:24%20GMT	https://www.classcentral.com/report/india-online-degrees/	C:/Users/T460/Desktop/yesss/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
13:00:43	765175/765175	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2011:00:42%20GMT	https://www.classcentral.com/university/gatech	C:/Users/T460/Desktop/yesss/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
